Schema,Table
boardex,eur_wrds_company_names
boardex,eur_wrds_company_networks
boardex,eur_wrds_company_profile
boardex,eur_wrds_company_region
boardex,eur_wrds_dir_profile_all
boardex,eur_wrds_dir_profile_details
boardex,eur_wrds_dir_profile_emp
boardex,eur_wrds_individual_networks
boardex,eur_wrds_org_composition
boardex,eur_wrds_org_summary
boardex,na_board_characteristics
boardex,na_board_dir_announcements
boardex,na_board_dir_committees
boardex,na_board_education_assoc
boardex,na_board_listed_assoc
boardex,na_board_nfp_assoc
boardex,na_board_other_assoc
boardex,na_board_unlisted_assoc
boardex,na_company_profile_advisors
boardex,na_company_profile_details
boardex,na_company_profile_market_cap
boardex,na_company_profile_sr_mgrs
boardex,na_company_profile_stocks
boardex,na_dir_characteristics
boardex,na_dir_education_assoc
boardex,na_dir_listed_assoc
boardex,na_dir_nfp_assoc
boardex,na_dir_other_assoc
boardex,na_dir_profile_achievements
boardex,na_dir_profile_details
boardex,na_dir_profile_education
boardex,na_dir_profile_emp
boardex,na_dir_profile_other_activ
boardex,na_dir_standard_remun
boardex,na_dir_unlisted_assoc
boardex,na_ltip_compensation
boardex,na_ltip_wealth
boardex,na_options_compensation
boardex,na_options_wealth
boardex,na_wrds_board_char_overall
boardex,na_wrds_company_dir_names
boardex,na_wrds_company_director_names
boardex,na_wrds_company_names
boardex,na_wrds_company_networks
boardex,na_wrds_company_profile
boardex,na_wrds_company_region
boardex,na_wrds_dir_profile_all
boardex,na_wrds_dir_profile_details
boardex,na_wrds_dir_profile_emp
boardex,na_wrds_individual_networks
boardex,na_wrds_org_composition
boardex,na_wrds_org_summary
boardex,row_board_characteristics
boardex,row_board_dir_announcements
boardex,row_board_dir_committees
boardex,row_board_education_assoc
boardex,row_board_listed_assoc
boardex,row_board_nfp_assoc
boardex,row_board_other_assoc
boardex,row_board_unlisted_assoc
boardex,row_company_profile_advisors
boardex,row_company_profile_details
boardex,row_company_profile_market_cap
boardex,row_company_profile_sr_mgrs
boardex,row_company_profile_stocks
boardex,row_dir_characteristics
boardex,row_dir_education_assoc
boardex,row_dir_listed_assoc
boardex,row_dir_nfp_assoc
boardex,row_dir_other_assoc
boardex,row_dir_profile_achievements
boardex,row_dir_profile_details
boardex,row_dir_profile_education
boardex,row_dir_profile_emp
boardex,row_dir_profile_other_activ
boardex,row_dir_standard_remun
boardex,row_dir_unlisted_assoc
boardex,row_ltip_compensation
boardex,row_ltip_wealth
boardex,row_options_compensation
boardex,row_options_wealth
boardex,row_wrds_board_char_overall
boardex,row_wrds_company_dir_names
boardex,row_wrds_company_director_names
boardex,row_wrds_company_names
boardex,row_wrds_company_networks
boardex,row_wrds_company_profile
boardex,row_wrds_company_region
boardex,row_wrds_dir_profile_all
boardex,row_wrds_dir_profile_details
boardex,row_wrds_dir_profile_emp
boardex,row_wrds_individual_networks
boardex,row_wrds_org_composition
boardex,row_wrds_org_summary
boardex,uk_board_characteristics
boardex,uk_board_dir_announcements
boardex,uk_board_dir_committees
boardex,uk_board_education_assoc
boardex,uk_board_listed_assoc
boardex,uk_board_nfp_assoc
boardex,uk_board_other_assoc
boardex,uk_board_unlisted_assoc
boardex,uk_company_profile_advisors
boardex,uk_company_profile_details
boardex,uk_company_profile_market_cap
boardex,uk_company_profile_sr_mgrs
boardex,uk_company_profile_stocks
boardex,uk_dir_characteristics
boardex,uk_dir_education_assoc
boardex,uk_dir_listed_assoc
boardex,uk_dir_nfp_assoc
boardex,uk_dir_other_assoc
boardex,uk_dir_profile_achievements
boardex,uk_dir_profile_details
boardex,uk_dir_profile_education
boardex,uk_dir_profile_emp
boardex,uk_dir_profile_other_activ
boardex,uk_dir_standard_remun
boardex,uk_dir_unlisted_assoc
boardex,uk_ltip_compensation
boardex,uk_ltip_wealth
boardex,uk_options_compensation
boardex,uk_options_wealth
boardex,uk_wrds_board_char_overall
boardex,uk_wrds_company_dir_names
boardex,uk_wrds_company_director_names
boardex,uk_wrds_company_names
boardex,uk_wrds_company_networks
boardex,uk_wrds_company_profile
boardex,uk_wrds_company_region
boardex,uk_wrds_dir_profile_all
boardex,uk_wrds_dir_profile_details
boardex,uk_wrds_dir_profile_emp
boardex,uk_wrds_individual_networks
boardex,uk_wrds_org_composition
boardex,uk_wrds_org_summary
boardex,wrds_company_dir_names
boardex_eur,eur_board_characteristics
boardex_eur,eur_board_dir_announcements
boardex_eur,eur_board_dir_committees
boardex_eur,eur_board_education_assoc
boardex_eur,eur_board_listed_assoc
boardex_eur,eur_board_nfp_assoc
boardex_eur,eur_board_other_assoc
boardex_eur,eur_board_unlisted_assoc
boardex_eur,eur_company_profile_advisors
boardex_eur,eur_company_profile_details
boardex_eur,eur_company_profile_market_cap
boardex_eur,eur_company_profile_sr_mgrs
boardex_eur,eur_company_profile_stocks
boardex_eur,eur_dir_characteristics
boardex_eur,eur_dir_education_assoc
boardex_eur,eur_dir_listed_assoc
boardex_eur,eur_dir_nfp_assoc
boardex_eur,eur_dir_other_assoc
boardex_eur,eur_dir_profile_achievements
boardex_eur,eur_dir_profile_details
boardex_eur,eur_dir_profile_education
boardex_eur,eur_dir_profile_emp
boardex_eur,eur_dir_profile_other_activ
boardex_eur,eur_dir_standard_remun
boardex_eur,eur_dir_unlisted_assoc
boardex_eur,eur_ltip_compensation
boardex_eur,eur_ltip_wealth
boardex_eur,eur_options_compensation
boardex_eur,eur_options_wealth
boardex_eur,eur_wrds_board_char_overall
boardex_eur,eur_wrds_company_dir_names
boardex_eur,eur_wrds_company_director_names
boardex_eur,eur_wrds_company_names
boardex_eur,eur_wrds_company_networks
boardex_eur,eur_wrds_company_profile
boardex_eur,eur_wrds_company_region
boardex_eur,eur_wrds_dir_profile_all
boardex_eur,eur_wrds_dir_profile_details
boardex_eur,eur_wrds_dir_profile_emp
boardex_eur,eur_wrds_individual_networks
boardex_eur,eur_wrds_org_composition
boardex_eur,eur_wrds_org_summary
boardex_eur_old,eur_board_characteristics
boardex_eur_old,eur_board_dir_announcements
boardex_eur_old,eur_board_dir_committees
boardex_eur_old,eur_board_education_assoc
boardex_eur_old,eur_board_listed_assoc
boardex_eur_old,eur_board_nfp_assoc
boardex_eur_old,eur_board_other_assoc
boardex_eur_old,eur_board_unlisted_assoc
boardex_eur_old,eur_company_profile_advisors
boardex_eur_old,eur_company_profile_details
boardex_eur_old,eur_company_profile_market_cap
boardex_eur_old,eur_company_profile_sr_mgrs
boardex_eur_old,eur_company_profile_stocks
boardex_eur_old,eur_dir_characteristics
boardex_eur_old,eur_dir_education_assoc
boardex_eur_old,eur_dir_listed_assoc
boardex_eur_old,eur_dir_nfp_assoc
boardex_eur_old,eur_dir_other_assoc
boardex_eur_old,eur_dir_profile_achievements
boardex_eur_old,eur_dir_profile_details
boardex_eur_old,eur_dir_profile_education
boardex_eur_old,eur_dir_profile_emp
boardex_eur_old,eur_dir_profile_other_activ
boardex_eur_old,eur_dir_standard_remun
boardex_eur_old,eur_dir_unlisted_assoc
boardex_eur_old,eur_ltip_compensation
boardex_eur_old,eur_ltip_wealth
boardex_eur_old,eur_options_compensation
boardex_eur_old,eur_options_wealth
boardex_eur_old,eur_wrds_board_char_overall
boardex_eur_old,eur_wrds_company_dir_names
boardex_eur_old,eur_wrds_company_director_names
boardex_eur_old,eur_wrds_company_names
boardex_eur_old,eur_wrds_company_networks
boardex_eur_old,eur_wrds_company_profile
boardex_eur_old,eur_wrds_company_region
boardex_eur_old,eur_wrds_dir_profile_all
boardex_eur_old,eur_wrds_dir_profile_details
boardex_eur_old,eur_wrds_dir_profile_emp
boardex_eur_old,eur_wrds_individual_networks
boardex_eur_old,eur_wrds_org_composition
boardex_eur_old,eur_wrds_org_summary
boardex_na,chars
boardex_na,na_board_characteristics
boardex_na,na_board_dir_announcements
boardex_na,na_board_dir_committees
boardex_na,na_board_education_assoc
boardex_na,na_board_listed_assoc
boardex_na,na_board_nfp_assoc
boardex_na,na_board_other_assoc
boardex_na,na_board_unlisted_assoc
boardex_na,na_company_profile_advisors
boardex_na,na_company_profile_details
boardex_na,na_company_profile_market_cap
boardex_na,na_company_profile_sr_mgrs
boardex_na,na_company_profile_stocks
boardex_na,na_dir_characteristics
boardex_na,na_dir_education_assoc
boardex_na,na_dir_listed_assoc
boardex_na,na_dir_nfp_assoc
boardex_na,na_dir_other_assoc
boardex_na,na_dir_profile_achievements
boardex_na,na_dir_profile_details
boardex_na,na_dir_profile_education
boardex_na,na_dir_profile_emp
boardex_na,na_dir_profile_other_activ
boardex_na,na_dir_standard_remun
boardex_na,na_dir_unlisted_assoc
boardex_na,na_ltip_compensation
boardex_na,na_ltip_wealth
boardex_na,na_options_compensation
boardex_na,na_options_wealth
boardex_na,na_wrds_board_char_overall
boardex_na,na_wrds_company_dir_names
boardex_na,na_wrds_company_director_names
boardex_na,na_wrds_company_names
boardex_na,na_wrds_company_networks
boardex_na,na_wrds_company_profile
boardex_na,na_wrds_company_region
boardex_na,na_wrds_dir_profile_all
boardex_na,na_wrds_dir_profile_details
boardex_na,na_wrds_dir_profile_emp
boardex_na,na_wrds_individual_networks
boardex_na,na_wrds_org_composition
boardex_na,na_wrds_org_summary
boardex_na,wrds_company_dir_names
boardex_na_old,chars
boardex_na_old,na_board_characteristics
boardex_na_old,na_board_dir_announcements
boardex_na_old,na_board_dir_committees
boardex_na_old,na_board_education_assoc
boardex_na_old,na_board_listed_assoc
boardex_na_old,na_board_nfp_assoc
boardex_na_old,na_board_other_assoc
boardex_na_old,na_board_unlisted_assoc
boardex_na_old,na_company_profile_advisors
boardex_na_old,na_company_profile_details
boardex_na_old,na_company_profile_market_cap
boardex_na_old,na_company_profile_sr_mgrs
boardex_na_old,na_company_profile_stocks
boardex_na_old,na_dir_characteristics
boardex_na_old,na_dir_education_assoc
boardex_na_old,na_dir_listed_assoc
boardex_na_old,na_dir_nfp_assoc
boardex_na_old,na_dir_other_assoc
boardex_na_old,na_dir_profile_achievements
boardex_na_old,na_dir_profile_details
boardex_na_old,na_dir_profile_education
boardex_na_old,na_dir_profile_emp
boardex_na_old,na_dir_profile_other_activ
boardex_na_old,na_dir_standard_remun
boardex_na_old,na_dir_unlisted_assoc
boardex_na_old,na_ltip_compensation
boardex_na_old,na_ltip_wealth
boardex_na_old,na_options_compensation
boardex_na_old,na_options_wealth
boardex_na_old,na_wrds_board_char_overall
boardex_na_old,na_wrds_company_dir_names
boardex_na_old,na_wrds_company_director_names
boardex_na_old,na_wrds_company_names
boardex_na_old,na_wrds_company_networks
boardex_na_old,na_wrds_company_profile
boardex_na_old,na_wrds_company_region
boardex_na_old,na_wrds_dir_profile_all
boardex_na_old,na_wrds_dir_profile_details
boardex_na_old,na_wrds_dir_profile_emp
boardex_na_old,na_wrds_individual_networks
boardex_na_old,na_wrds_org_composition
boardex_na_old,na_wrds_org_summary
boardex_na_old,wrds_company_dir_names
boardex_row,row_board_characteristics
boardex_row,row_board_dir_announcements
boardex_row,row_board_dir_committees
boardex_row,row_board_education_assoc
boardex_row,row_board_listed_assoc
boardex_row,row_board_nfp_assoc
boardex_row,row_board_other_assoc
boardex_row,row_board_unlisted_assoc
boardex_row,row_company_profile_advisors
boardex_row,row_company_profile_details
boardex_row,row_company_profile_market_cap
boardex_row,row_company_profile_sr_mgrs
boardex_row,row_company_profile_stocks
boardex_row,row_dir_characteristics
boardex_row,row_dir_education_assoc
boardex_row,row_dir_listed_assoc
boardex_row,row_dir_nfp_assoc
boardex_row,row_dir_other_assoc
boardex_row,row_dir_profile_achievements
boardex_row,row_dir_profile_details
boardex_row,row_dir_profile_education
boardex_row,row_dir_profile_emp
boardex_row,row_dir_profile_other_activ
boardex_row,row_dir_standard_remun
boardex_row,row_dir_unlisted_assoc
boardex_row,row_ltip_compensation
boardex_row,row_ltip_wealth
boardex_row,row_options_compensation
boardex_row,row_options_wealth
boardex_row,row_wrds_board_char_overall
boardex_row,row_wrds_company_dir_names
boardex_row,row_wrds_company_director_names
boardex_row,row_wrds_company_names
boardex_row,row_wrds_company_networks
boardex_row,row_wrds_company_profile
boardex_row,row_wrds_company_region
boardex_row,row_wrds_dir_profile_all
boardex_row,row_wrds_dir_profile_details
boardex_row,row_wrds_dir_profile_emp
boardex_row,row_wrds_individual_networks
boardex_row,row_wrds_org_composition
boardex_row,row_wrds_org_summary
boardex_row_old,row_board_characteristics
boardex_row_old,row_board_dir_announcements
boardex_row_old,row_board_dir_committees
boardex_row_old,row_board_education_assoc
boardex_row_old,row_board_listed_assoc
boardex_row_old,row_board_nfp_assoc
boardex_row_old,row_board_other_assoc
boardex_row_old,row_board_unlisted_assoc
boardex_row_old,row_company_profile_advisors
boardex_row_old,row_company_profile_details
boardex_row_old,row_company_profile_market_cap
boardex_row_old,row_company_profile_sr_mgrs
boardex_row_old,row_company_profile_stocks
boardex_row_old,row_dir_characteristics
boardex_row_old,row_dir_education_assoc
boardex_row_old,row_dir_listed_assoc
boardex_row_old,row_dir_nfp_assoc
boardex_row_old,row_dir_other_assoc
boardex_row_old,row_dir_profile_achievements
boardex_row_old,row_dir_profile_details
boardex_row_old,row_dir_profile_education
boardex_row_old,row_dir_profile_emp
boardex_row_old,row_dir_profile_other_activ
boardex_row_old,row_dir_standard_remun
boardex_row_old,row_dir_unlisted_assoc
boardex_row_old,row_ltip_compensation
boardex_row_old,row_ltip_wealth
boardex_row_old,row_options_compensation
boardex_row_old,row_options_wealth
boardex_row_old,row_wrds_board_char_overall
boardex_row_old,row_wrds_company_dir_names
boardex_row_old,row_wrds_company_director_names
boardex_row_old,row_wrds_company_names
boardex_row_old,row_wrds_company_networks
boardex_row_old,row_wrds_company_profile
boardex_row_old,row_wrds_company_region
boardex_row_old,row_wrds_dir_profile_all
boardex_row_old,row_wrds_dir_profile_details
boardex_row_old,row_wrds_dir_profile_emp
boardex_row_old,row_wrds_individual_networks
boardex_row_old,row_wrds_org_composition
boardex_row_old,row_wrds_org_summary
boardex_trial,chars
boardex_trial,jr_board_characteristics
boardex_trial,jr_board_dir_announcements
boardex_trial,jr_board_dir_committees
boardex_trial,jr_board_education_assoc
boardex_trial,jr_board_listed_assoc
boardex_trial,jr_board_nfp_assoc
boardex_trial,jr_board_other_assoc
boardex_trial,jr_board_unlisted_assoc
boardex_trial,jr_company_profile_advisors
boardex_trial,jr_company_profile_details
boardex_trial,jr_company_profile_market_cap
boardex_trial,jr_company_profile_sr_mgrs
boardex_trial,jr_company_profile_stocks
boardex_trial,jr_dir_characteristics
boardex_trial,jr_dir_education_assoc
boardex_trial,jr_dir_listed_assoc
boardex_trial,jr_dir_nfp_assoc
boardex_trial,jr_dir_other_assoc
boardex_trial,jr_dir_profile_achievements
boardex_trial,jr_dir_profile_details
boardex_trial,jr_dir_profile_education
boardex_trial,jr_dir_profile_emp
boardex_trial,jr_dir_profile_other_activ
boardex_trial,jr_dir_standard_remun
boardex_trial,jr_dir_unlisted_assoc
boardex_trial,jr_ltip_compensation
boardex_trial,jr_ltip_wealth
boardex_trial,jr_options_compensation
boardex_trial,jr_options_wealth
boardex_trial,jr_wrds_board_char_overall
boardex_trial,jr_wrds_company_dir_names
boardex_trial,jr_wrds_company_director_names
boardex_trial,jr_wrds_company_names
boardex_trial,jr_wrds_company_networks
boardex_trial,jr_wrds_company_profile
boardex_trial,jr_wrds_company_region
boardex_trial,jr_wrds_dir_profile_all
boardex_trial,jr_wrds_dir_profile_details
boardex_trial,jr_wrds_dir_profile_emp
boardex_trial,jr_wrds_individual_networks
boardex_trial,jr_wrds_org_composition
boardex_trial,jr_wrds_org_summary
boardex_uk,uk_board_characteristics
boardex_uk,uk_board_dir_announcements
boardex_uk,uk_board_dir_committees
boardex_uk,uk_board_education_assoc
boardex_uk,uk_board_listed_assoc
boardex_uk,uk_board_nfp_assoc
boardex_uk,uk_board_other_assoc
boardex_uk,uk_board_unlisted_assoc
boardex_uk,uk_company_profile_advisors
boardex_uk,uk_company_profile_details
boardex_uk,uk_company_profile_market_cap
boardex_uk,uk_company_profile_sr_mgrs
boardex_uk,uk_company_profile_stocks
boardex_uk,uk_dir_characteristics
boardex_uk,uk_dir_education_assoc
boardex_uk,uk_dir_listed_assoc
boardex_uk,uk_dir_nfp_assoc
boardex_uk,uk_dir_other_assoc
boardex_uk,uk_dir_profile_achievements
boardex_uk,uk_dir_profile_details
boardex_uk,uk_dir_profile_education
boardex_uk,uk_dir_profile_emp
boardex_uk,uk_dir_profile_other_activ
boardex_uk,uk_dir_standard_remun
boardex_uk,uk_dir_unlisted_assoc
boardex_uk,uk_ltip_compensation
boardex_uk,uk_ltip_wealth
boardex_uk,uk_options_compensation
boardex_uk,uk_options_wealth
boardex_uk,uk_wrds_board_char_overall
boardex_uk,uk_wrds_company_dir_names
boardex_uk,uk_wrds_company_director_names
boardex_uk,uk_wrds_company_names
boardex_uk,uk_wrds_company_networks
boardex_uk,uk_wrds_company_profile
boardex_uk,uk_wrds_company_region
boardex_uk,uk_wrds_dir_profile_all
boardex_uk,uk_wrds_dir_profile_details
boardex_uk,uk_wrds_dir_profile_emp
boardex_uk,uk_wrds_individual_networks
boardex_uk,uk_wrds_org_composition
boardex_uk,uk_wrds_org_summary
boardex_uk_old,uk_board_characteristics
boardex_uk_old,uk_board_dir_announcements
boardex_uk_old,uk_board_dir_committees
boardex_uk_old,uk_board_education_assoc
boardex_uk_old,uk_board_listed_assoc
boardex_uk_old,uk_board_nfp_assoc
boardex_uk_old,uk_board_other_assoc
boardex_uk_old,uk_board_unlisted_assoc
boardex_uk_old,uk_company_profile_advisors
boardex_uk_old,uk_company_profile_details
boardex_uk_old,uk_company_profile_market_cap
boardex_uk_old,uk_company_profile_sr_mgrs
boardex_uk_old,uk_company_profile_stocks
boardex_uk_old,uk_dir_characteristics
boardex_uk_old,uk_dir_education_assoc
boardex_uk_old,uk_dir_listed_assoc
boardex_uk_old,uk_dir_nfp_assoc
boardex_uk_old,uk_dir_other_assoc
boardex_uk_old,uk_dir_profile_achievements
boardex_uk_old,uk_dir_profile_details
boardex_uk_old,uk_dir_profile_education
boardex_uk_old,uk_dir_profile_emp
boardex_uk_old,uk_dir_profile_other_activ
boardex_uk_old,uk_dir_standard_remun
boardex_uk_old,uk_dir_unlisted_assoc
boardex_uk_old,uk_ltip_compensation
boardex_uk_old,uk_ltip_wealth
boardex_uk_old,uk_options_compensation
boardex_uk_old,uk_options_wealth
boardex_uk_old,uk_wrds_board_char_overall
boardex_uk_old,uk_wrds_company_dir_names
boardex_uk_old,uk_wrds_company_director_names
boardex_uk_old,uk_wrds_company_names
boardex_uk_old,uk_wrds_company_networks
boardex_uk_old,uk_wrds_company_profile
boardex_uk_old,uk_wrds_company_region
boardex_uk_old,uk_wrds_dir_profile_all
boardex_uk_old,uk_wrds_dir_profile_details
boardex_uk_old,uk_wrds_dir_profile_emp
boardex_uk_old,uk_wrds_individual_networks
boardex_uk_old,uk_wrds_org_composition
boardex_uk_old,uk_wrds_org_summary
boardsmp,chars
boardsmp,jr_board_characteristics
boardsmp,jr_board_dir_announcements
boardsmp,jr_board_dir_committees
boardsmp,jr_board_education_assoc
boardsmp,jr_board_listed_assoc
boardsmp,jr_board_nfp_assoc
boardsmp,jr_board_other_assoc
boardsmp,jr_board_unlisted_assoc
boardsmp,jr_company_profile_advisors
boardsmp,jr_company_profile_details
boardsmp,jr_company_profile_market_cap
boardsmp,jr_company_profile_sr_mgrs
boardsmp,jr_company_profile_stocks
boardsmp,jr_dir_characteristics
boardsmp,jr_dir_education_assoc
boardsmp,jr_dir_listed_assoc
boardsmp,jr_dir_nfp_assoc
boardsmp,jr_dir_other_assoc
boardsmp,jr_dir_profile_achievements
boardsmp,jr_dir_profile_details
boardsmp,jr_dir_profile_education
boardsmp,jr_dir_profile_emp
boardsmp,jr_dir_profile_other_activ
boardsmp,jr_dir_standard_remun
boardsmp,jr_dir_unlisted_assoc
boardsmp,jr_ltip_compensation
boardsmp,jr_ltip_wealth
boardsmp,jr_options_compensation
